datetime,symbol,open,high,low,close,volume
2019-06-11,BITKUB:BTCTHB,255160.0,258500.0,250627.0,251610.0,37.54443998
2019-06-12,BITKUB:BTCTHB,252202.0,259999.99,252202.0,256751.0,50.92310371
2019-06-13,BITKUB:BTCTHB,256752.5,260000.0,254943.0,259000.0,21.03819432
2019-06-14,BITKUB:BTCTHB,257229.0,268000.0,257229.0,265721.0,29.54300689
2019-06-15,BITKUB:BTCTHB,267341.0,274277.4,265000.0,274000.0,43.17754318
2019-06-16,BITKUB:BTCTHB,274000.0,285000.0,271100.0,285000.0,50.36511579
2019-06-17,BITKUB:BTCTHB,284997.0,290000.0,278999.0,286540.0,18.7686078
2019-06-18,BITKUB:BTCTHB,286540.0,292000.0,285100.0,286840.0,18.03715441
2019-06-19,BITKUB:BTCTHB,285100.0,289900.0,284009.0,289100.0,18.9016813
2019-06-20,BITKUB:BTCTHB,286102.1,291999.0,284200.01,290999.0,31.74779084
2019-06-21,BITKUB:BTCTHB,290999.0,301500.0,289814.0,300002.0,24.27968349
2019-06-22,BITKUB:BTCTHB,301500.0,346991.99,301110.0,334715.5,28.93217284
2019-06-23,BITKUB:BTCTHB,339899.0,345000.0,326000.0,333200.0,21.43586219
2019-06-24,BITKUB:BTCTHB,333200.0,344999.0,329610.0,339678.99,24.23079295
2019-06-25,BITKUB:BTCTHB,339678.99,357989.99,335100.0,357889.0,28.64518349
2019-06-26,BITKUB:BTCTHB,357889.0,415223.0,352900.0,415223.0,61.23814813
2019-06-27,BITKUB:BTCTHB,415223.0,434777.0,351000.0,357329.0,90.63551114
2019-06-28,BITKUB:BTCTHB,355806.0,385000.0,331619.0,379980.0,66.7599342
2019-06-29,BITKUB:BTCTHB,376500.0,395000.0,365200.01,378999.0,96.57784541
2019-06-30,BITKUB:BTCTHB,378999.0,386000.0,350000.0,361199.0,87.74673115
2019-07-01,BITKUB:BTCTHB,361199.0,367951.0,318000.0,322789.0,202.52159349
2019-07-02,BITKUB:BTCTHB,322023.0,339100.0,280000.0,324155.0,56.2328393
2019-07-03,BITKUB:BTCTHB,324200.0,357000.0,324155.0,351500.0,23.19968896
2019-07-04,BITKUB:BTCTHB,352000.0,370000.0,348600.0,364444.0,31.83031658
2019-07-05,BITKUB:BTCTHB,363800.0,367984.0,340100.0,353000.0,54.98486246
2019-07-06,BITKUB:BTCTHB,355474.0,362770.0,344488.6,362700.0,122.6252969
2019-07-07,BITKUB:BTCTHB,362650.0,362650.0,350022.0,352599.99,46.12497776
2019-07-08,BITKUB:BTCTHB,352599.99,362366.0,350001.0,360005.01,75.24474499
2019-07-09,BITKUB:BTCTHB,360006.0,384592.0,360000.0,377200.0,32.74037605
2019-07-10,BITKUB:BTCTHB,380490.0,396872.0,376000.0,376750.0,32.53077844
2019-07-11,BITKUB:BTCTHB,376750.01,379900.0,351000.0,363745.0,90.22787584
2019-07-12,BITKUB:BTCTHB,363553.0,369000.0,348000.0,364421.0,104.1546586
2019-07-13,BITKUB:BTCTHB,360578.0,369634.0,354269.0,357744.0,48.63026372
2019-07-14,BITKUB:BTCTHB,357728.0,358621.0,326200.0,335384.0,138.5407064
2019-07-15,BITKUB:BTCTHB,334598.0,339746.0,313701.0,331998.0,149.28229591
2019-07-16,BITKUB:BTCTHB,331500.0,345000.0,311200.0,314017.0,64.00405443
2019-07-17,BITKUB:BTCTHB,312453.0,312453.0,286463.0,307000.0,261.74293876
2019-07-18,BITKUB:BTCTHB,306449.0,328001.0,290489.91,322292.01,147.03523539
2019-07-19,BITKUB:BTCTHB,322292.01,330441.0,315373.0,318381.0,78.65809231
2019-07-20,BITKUB:BTCTHB,318670.0,329500.0,318670.0,328772.0,47.78390328
2019-07-21,BITKUB:BTCTHB,329159.0,338999.0,323001.0,323001.0,22.28755607
2019-07-22,BITKUB:BTCTHB,325000.0,328966.0,310600.0,313569.0,48.04697797
2019-07-23,BITKUB:BTCTHB,316305.0,317817.99,300555.0,302161.0,40.02033996
2019-07-24,BITKUB:BTCTHB,305969.0,312169.0,295251.01,300020.0,19.68477289
2019-07-25,BITKUB:BTCTHB,301954.0,313905.0,300020.0,311000.0,16.3185526
2019-07-26,BITKUB:BTCTHB,305529.0,310999.0,301005.0,301200.0,5.74533721
2019-07-27,BITKUB:BTCTHB,303639.0,310853.0,294762.0,297138.0,33.82418454
2019-07-28,BITKUB:BTCTHB,297138.0,297898.0,292001.0,294090.0,9.83645662
2019-07-29,BITKUB:BTCTHB,294090.0,301733.2,288000.0,295600.0,18.64170814
2019-07-30,BITKUB:BTCTHB,295560.46,296295.68,286876.0,295955.0,28.74066971
2019-07-31,BITKUB:BTCTHB,294825.23,308000.0,290501.01,305200.0,9.93019254
2019-08-01,BITKUB:BTCTHB,305814.0,305861.0,298501.35,303521.0,24.82366761
2019-08-02,BITKUB:BTCTHB,303491.0,321999.99,303030.0,317800.0,36.98108376
2019-08-03,BITKUB:BTCTHB,317617.2,326002.0,313611.0,324700.0,11.94053672
2019-08-04,BITKUB:BTCTHB,324700.0,328000.0,315874.0,326353.0,33.39931776
2019-08-05,BITKUB:BTCTHB,326519.0,348886.0,323000.01,345556.0,30.93660014
2019-08-06,BITKUB:BTCTHB,346000.0,359480.0,339855.0,352172.77,30.67532447
2019-08-07,BITKUB:BTCTHB,351437.55,357900.0,341052.8,350702.32,24.55582078
2019-08-08,BITKUB:BTCTHB,349967.1,359935.0,348496.65,355848.9,11.44240851
2019-08-09,BITKUB:BTCTHB,354378.45,357000.0,351900.0,355000.0,8.69670226
2019-08-10,BITKUB:BTCTHB,355000.0,356998.0,345200.0,347025.0,15.51292766
2019-08-11,BITKUB:BTCTHB,347025.0,349470.0,345500.0,348900.0,14.77080822
2019-08-12,BITKUB:BTCTHB,347800.0,352524.0,345120.0,347026.2,16.5023441
2019-08-13,BITKUB:BTCTHB,347026.2,348199.0,331500.0,332500.0,14.60323391
2019-08-14,BITKUB:BTCTHB,331500.0,333979.0,321325.0,321325.0,10.10792567
2019-08-15,BITKUB:BTCTHB,321293.32,321293.32,296001.0,314027.11,79.26327063
2019-08-16,BITKUB:BTCTHB,314005.39,327732.84,306000.0,322914.02,99.66989824
2019-08-17,BITKUB:BTCTHB,324765.27,325094.5,319000.0,321121.0,20.27352072
2019-08-18,BITKUB:BTCTHB,320001.0,322763.77,313500.0,321200.0,14.38634424
2019-08-19,BITKUB:BTCTHB,321000.0,328900.0,316914.0,325145.23,62.13689255
2019-08-20,BITKUB:BTCTHB,325142.01,330700.0,324004.0,325706.67,29.79723258
2019-08-21,BITKUB:BTCTHB,325745.95,328645.57,308798.92,313393.8,74.79708987
2019-08-22,BITKUB:BTCTHB,313401.52,314671.05,305000.0,309500.0,226.07381675
2019-08-23,BITKUB:BTCTHB,309500.0,315900.0,300000.0,313188.89,83.02872543
2019-08-24,BITKUB:BTCTHB,313200.42,317200.0,303000.0,306610.31,17.78356727
2019-08-25,BITKUB:BTCTHB,306616.22,311744.0,304789.0,306619.0,14.46980439
2019-08-26,BITKUB:BTCTHB,308059.28,316146.75,304839.31,310989.0,27.62828637
2019-08-27,BITKUB:BTCTHB,310974.3,311600.0,305789.25,307007.9,21.65463358
2019-08-28,BITKUB:BTCTHB,308000.0,310000.0,306204.58,308796.66,13.26516688
2019-08-29,BITKUB:BTCTHB,308833.42,309900.0,292000.0,295010.96,27.39946482
2019-08-30,BITKUB:BTCTHB,295010.96,298568.0,293000.0,293709.72,22.81706394
2019-08-31,BITKUB:BTCTHB,294802.49,300000.0,292901.4,294028.63,17.52312848
2019-09-01,BITKUB:BTCTHB,295556.23,297990.0,293020.0,294952.06,8.38458873
2019-09-02,BITKUB:BTCTHB,294100.46,297500.0,270000.0,288248.26,48.45466818
2019-09-03,BITKUB:BTCTHB,288961.36,314000.0,288219.08,310966.37,67.39124113
2019-09-04,BITKUB:BTCTHB,310042.75,315000.0,308000.0,313205.85,61.63108979
2019-09-05,BITKUB:BTCTHB,313205.86,317635.0,309422.0,316550.0,42.57993112
2019-09-06,BITKUB:BTCTHB,316234.1,326349.0,316000.0,325090.0,73.86455956
2019-09-07,BITKUB:BTCTHB,325105.0,325500.0,310000.0,319312.0,58.94767207
2019-09-08,BITKUB:BTCTHB,319300.0,321400.0,312000.0,315999.0,71.8098965
2019-09-09,BITKUB:BTCTHB,315301.0,316600.0,308800.0,312749.0,84.35730929
2019-09-10,BITKUB:BTCTHB,312749.0,313800.0,307233.7,309000.0,76.05606617
2019-09-11,BITKUB:BTCTHB,309000.1,310100.0,300880.0,306550.0,107.86813906
2019-09-12,BITKUB:BTCTHB,306700.0,312500.0,305050.0,311051.0,114.36669069
2019-09-13,BITKUB:BTCTHB,311250.0,312950.0,309000.0,311977.0,110.45497137
2019-09-14,BITKUB:BTCTHB,311977.0,312600.0,309000.0,312495.0,90.48151512
2019-09-15,BITKUB:BTCTHB,312495.0,312940.0,311510.01,311998.99,80.7538445
2019-09-16,BITKUB:BTCTHB,311800.0,312300.0,307900.0,308390.0,132.58276448
2019-09-17,BITKUB:BTCTHB,308390.0,311650.0,307000.0,308500.0,121.02285554
2019-09-18,BITKUB:BTCTHB,308500.0,311076.97,306000.0,307848.0,136.56015201
2019-09-19,BITKUB:BTCTHB,307848.0,308500.0,291458.81,305000.0,179.6455222
2019-09-20,BITKUB:BTCTHB,305500.8,309799.0,303995.0,308429.0,155.44141073
2019-09-21,BITKUB:BTCTHB,308210.0,308428.0,302000.0,304602.0,126.20667026
2019-09-22,BITKUB:BTCTHB,304790.0,306200.0,300001.0,304103.8,110.88007916
2019-09-23,BITKUB:BTCTHB,304712.3,305750.0,298185.0,299525.0,205.59572578
2019-09-24,BITKUB:BTCTHB,299523.98,300000.0,288900.0,291500.0,209.31136456
2019-09-25,BITKUB:BTCTHB,290602.0,292000.0,251062.5,256916.64,412.04930793
2019-09-26,BITKUB:BTCTHB,256916.64,264399.0,237029.99,245000.01,297.1270801
2019-09-27,BITKUB:BTCTHB,245245.01,252141.1,244000.0,248100.0,206.84598566
2019-09-28,BITKUB:BTCTHB,248100.0,254998.0,247035.6,252000.0,153.91645547
2019-09-29,BITKUB:BTCTHB,252000.0,254800.0,246601.0,248900.0,137.99649968
2019-09-30,BITKUB:BTCTHB,248391.46,255000.0,239200.0,253636.11,285.2596018
2019-10-01,BITKUB:BTCTHB,253599.99,262001.0,251000.0,259700.0,283.8681013
2019-10-02,BITKUB:BTCTHB,259899.0,260500.0,251150.0,254000.0,173.21432378
2019-10-03,BITKUB:BTCTHB,253702.0,256500.0,249501.0,252000.0,176.92430887
2019-10-04,BITKUB:BTCTHB,251990.0,253000.0,248000.0,249000.0,146.01359809
2019-10-05,BITKUB:BTCTHB,248860.0,249000.0,245000.0,246399.0,94.30372835
2019-10-06,BITKUB:BTCTHB,246300.0,248289.0,242000.0,243601.0,94.39415659
2019-10-07,BITKUB:BTCTHB,243999.99,250000.0,239000.0,250000.0,232.75826469
2019-10-08,BITKUB:BTCTHB,250000.0,252320.0,247270.0,249300.0,97.89366087
2019-10-09,BITKUB:BTCTHB,249301.0,259900.0,246800.0,257206.0,165.6469672
2019-10-10,BITKUB:BTCTHB,258100.8,260000.0,253530.0,257500.0,343.15781063
2019-10-11,BITKUB:BTCTHB,257000.0,260000.0,252500.0,254111.0,153.07151337
2019-10-12,BITKUB:BTCTHB,254111.0,255500.0,251697.0,254814.0,62.6424311
2019-10-13,BITKUB:BTCTHB,254684.3,256777.01,252500.0,255998.0,52.96003149
2019-10-14,BITKUB:BTCTHB,255900.0,255900.0,250000.02,253349.32,102.16340333
2019-10-15,BITKUB:BTCTHB,253100.0,253771.17,248000.0,249000.0,110.1865853
2019-10-16,BITKUB:BTCTHB,249001.0,250801.99,242000.0,243350.0,135.55023447
2019-10-17,BITKUB:BTCTHB,243350.0,246895.0,241010.0,244100.01,106.99681666
2019-10-18,BITKUB:BTCTHB,244150.0,245500.0,240000.0,241330.0,82.05488992
2019-10-19,BITKUB:BTCTHB,241450.0,242999.0,239515.02,240280.0,73.68396524
2019-10-20,BITKUB:BTCTHB,241850.0,242888.0,239569.0,242700.0,64.19940776
2019-10-21,BITKUB:BTCTHB,242700.0,249999.0,242300.01,248208.99,125.28139992
2019-10-22,BITKUB:BTCTHB,248000.0,250800.0,246811.0,248001.0,91.54779143
2019-10-23,BITKUB:BTCTHB,248009.0,249516.0,225050.0,228954.0,224.48118884
2019-10-24,BITKUB:BTCTHB,228954.0,229499.99,224500.0,227550.0,163.61669104
2019-10-25,BITKUB:BTCTHB,227900.0,253000.0,225000.0,252000.0,228.46464855
2019-10-26,BITKUB:BTCTHB,252000.0,300000.0,251840.0,272000.0,637.29343289
2019-10-27,BITKUB:BTCTHB,273500.0,288000.0,268057.51,286300.02,227.9564729
2019-10-28,BITKUB:BTCTHB,286400.0,289000.0,277327.5,280417.5,223.35806768
2019-10-29,BITKUB:BTCTHB,280899.99,284280.0,276000.0,280800.0,150.74523001
2019-10-30,BITKUB:BTCTHB,280800.0,282000.0,273000.0,275816.0,160.85275604
2019-10-31,BITKUB:BTCTHB,274850.0,281500.0,272068.0,276513.01,167.33488758
2019-11-01,BITKUB:BTCTHB,277599.99,277600.0,272150.0,275880.0,126.02073992
2019-11-02,BITKUB:BTCTHB,273500.01,278000.0,273200.03,276700.0,104.72429254
2019-11-03,BITKUB:BTCTHB,276699.0,277555.0,274000.0,275021.0,102.99019197
2019-11-04,BITKUB:BTCTHB,275021.0,277850.0,273000.0,277602.0,114.64332857
2019-11-05,BITKUB:BTCTHB,277602.0,282000.0,275000.0,278949.99,149.77960519
2019-11-06,BITKUB:BTCTHB,278200.0,280000.0,276000.0,278002.0,93.43542639
2019-11-07,BITKUB:BTCTHB,278300.0,279500.0,275050.0,275900.0,99.97265866
2019-11-08,BITKUB:BTCTHB,276500.0,277800.0,264000.0,266460.0,151.09980743
2019-11-09,BITKUB:BTCTHB,266460.0,270217.33,265150.0,266100.0,69.17742777
2019-11-10,BITKUB:BTCTHB,267151.99,274500.0,266000.0,272500.0,65.9793686
2019-11-11,BITKUB:BTCTHB,272500.0,274299.99,262000.0,265333.0,141.68815842
2019-11-12,BITKUB:BTCTHB,264700.0,266940.0,260005.0,263000.0,116.85803343
2019-11-13,BITKUB:BTCTHB,263000.0,266500.0,262733.01,264050.0,98.01344005
2019-11-14,BITKUB:BTCTHB,264500.0,265513.0,260008.0,261500.0,101.66713486
2019-11-15,BITKUB:BTCTHB,261210.01,263500.0,256000.0,256500.0,102.63890613
2019-11-16,BITKUB:BTCTHB,256974.99,258548.99,255001.0,256200.0,64.80702019
2019-11-17,BITKUB:BTCTHB,256199.99,257890.0,253516.0,256200.0,74.23826586
2019-11-18,BITKUB:BTCTHB,256199.9,257799.99,254000.0,255400.0,96.84131951
2019-11-19,BITKUB:BTCTHB,255400.0,255499.0,238160.19,243000.07,356.02420391
2019-11-20,BITKUB:BTCTHB,244607.99,245890.0,242000.0,245500.0,116.72378058
2019-11-21,BITKUB:BTCTHB,245100.0,248000.0,230000.0,233000.01,179.0906867
2019-11-22,BITKUB:BTCTHB,233000.0,235502.0,212840.01,220409.02,333.39526829
2019-11-23,BITKUB:BTCTHB,220188.0,227887.49,218500.0,225380.0,167.96197832
2019-11-24,BITKUB:BTCTHB,225380.0,225908.0,215100.0,215803.01,157.38785118
2019-11-25,BITKUB:BTCTHB,216882.62,224300.0,202600.01,221300.01,387.87186769
2019-11-26,BITKUB:BTCTHB,222800.0,223500.0,215095.11,218499.0,286.536348
2019-11-27,BITKUB:BTCTHB,218499.0,227560.0,210100.0,227560.0,294.17873287
2019-11-28,BITKUB:BTCTHB,227887.5,234890.0,226342.51,234000.0,328.95712443
2019-11-29,BITKUB:BTCTHB,234800.0,244999.0,228000.17,244800.0,587.24631422
2019-11-30,BITKUB:BTCTHB,244800.0,248745.0,234168.03,238254.5,589.73332138
2019-12-01,BITKUB:BTCTHB,238254.5,238496.79,227555.0,229000.0,433.525873
2019-12-02,BITKUB:BTCTHB,229432.5,231988.0,218744.6,223221.99,332.35749496
2019-12-03,BITKUB:BTCTHB,223221.99,224789.99,220702.27,224000.0,161.30720392
2019-12-04,BITKUB:BTCTHB,224000.0,232000.0,216994.0,224897.0,191.54047253
2019-12-05,BITKUB:BTCTHB,224897.0,228000.0,218000.0,222144.99,163.74937143
2019-12-06,BITKUB:BTCTHB,222115.71,224500.0,219009.0,223252.51,229.89105602
2019-12-07,BITKUB:BTCTHB,223252.52,228500.0,222700.01,228000.0,124.23129757
2019-12-08,BITKUB:BTCTHB,227999.0,228895.0,224450.8,228779.99,119.1708954
2019-12-09,BITKUB:BTCTHB,228200.0,230000.0,226400.1,226500.0,196.93985942
2019-12-10,BITKUB:BTCTHB,226500.0,227399.99,220162.5,221850.0,216.80358601
2019-12-11,BITKUB:BTCTHB,221849.99,222900.0,218618.0,219600.0,221.27678652
2019-12-12,BITKUB:BTCTHB,219001.1,220999.99,216500.0,219030.7,218.58289249
2019-12-13,BITKUB:BTCTHB,218050.02,221000.0,217380.01,220162.5,142.84409456
2019-12-14,BITKUB:BTCTHB,220162.5,221000.0,213000.0,214649.99,76.7360024
2019-12-15,BITKUB:BTCTHB,214607.99,216999.0,213005.0,214171.99,85.66522873
2019-12-16,BITKUB:BTCTHB,213602.0,216299.79,212534.0,215299.0,132.82285221
2019-12-17,BITKUB:BTCTHB,215000.0,215289.99,203449.0,203502.05,191.20101437
2019-12-18,BITKUB:BTCTHB,204000.01,208888.0,196001.01,208888.0,213.50804804
2019-12-19,BITKUB:BTCTHB,207803.52,221690.99,206500.01,214800.0,276.44839083
2019-12-20,BITKUB:BTCTHB,216184.99,216999.0,211665.0,216000.0,108.27720707
2019-12-21,BITKUB:BTCTHB,215519.0,217600.0,214300.01,215800.01,65.17943201
2019-12-22,BITKUB:BTCTHB,216600.0,219200.0,215528.01,219200.0,75.80001601
2019-12-23,BITKUB:BTCTHB,219200.0,228798.0,218600.01,226501.0,280.70778283
2019-12-24,BITKUB:BTCTHB,226500.0,227115.0,216965.14,220935.0,162.35886638
2019-12-25,BITKUB:BTCTHB,220900.0,220931.0,217000.0,217000.0,128.6860819
2019-12-26,BITKUB:BTCTHB,217000.01,221500.0,217000.0,221100.01,167.86716319
2019-12-27,BITKUB:BTCTHB,221500.0,223252.5,217000.0,218617.5,186.45159578
2019-12-28,BITKUB:BTCTHB,219433.99,221999.0,218090.0,219902.01,112.07579012
2019-12-29,BITKUB:BTCTHB,220850.0,222480.0,219600.0,222029.0,106.92748457
2019-12-30,BITKUB:BTCTHB,222294.0,225499.0,217500.0,218684.98,154.53661748
2019-12-31,BITKUB:BTCTHB,218684.97,219598.99,215900.0,216300.0,117.54793481
2020-01-01,BITKUB:BTCTHB,215900.01,217100.0,213651.01,216300.0,71.76301171
2020-01-02,BITKUB:BTCTHB,216300.0,217877.0,212300.0,212300.0,134.7670439
2020-01-03,BITKUB:BTCTHB,212300.0,221500.0,208289.0,221500.0,252.2080537
2020-01-04,BITKUB:BTCTHB,221500.0,221889.0,218618.0,219292.01,151.03951668
2020-01-05,BITKUB:BTCTHB,219292.0,224800.0,219210.01,223005.0,172.53902156
2020-01-06,BITKUB:BTCTHB,223027.0,227998.0,220000.0,226111.51,201.8785318
2020-01-07,BITKUB:BTCTHB,226422.0,241019.99,226109.01,237018.01,405.23272795
2020-01-08,BITKUB:BTCTHB,237850.0,256660.0,237157.5,244850.0,467.40207004
2020-01-09,BITKUB:BTCTHB,244600.01,246400.99,235400.0,235800.0,247.02277647
2020-01-10,BITKUB:BTCTHB,236089.0,244500.0,230000.0,239988.0,220.94273462
2020-01-11,BITKUB:BTCTHB,240699.99,246399.99,237880.0,243700.0,193.47811503
2020-01-12,BITKUB:BTCTHB,244140.0,245500.0,238702.5,242850.0,120.89970065
2020-01-13,BITKUB:BTCTHB,243000.0,245500.0,242610.0,243990.0,131.68796955
2020-01-14,BITKUB:BTCTHB,243990.0,263000.0,243990.0,258000.0,419.86054871
2020-01-15,BITKUB:BTCTHB,258000.0,265995.0,255000.0,262999.98,320.26477181
2020-01-16,BITKUB:BTCTHB,262899.99,264299.99,257005.0,259000.0,208.84409424
2020-01-17,BITKUB:BTCTHB,259000.0,268830.0,258991.01,266000.0,255.30295613
2020-01-18,BITKUB:BTCTHB,266949.99,269500.0,266000.0,268102.0,162.36175099
2020-01-19,BITKUB:BTCTHB,268110.0,278570.0,260000.0,263900.1,380.09977165
2020-01-20,BITKUB:BTCTHB,263950.0,266498.99,259000.0,263270.0,180.02550765
2020-01-21,BITKUB:BTCTHB,263270.0,264998.0,260583.01,262000.0,119.85972382
2020-01-22,BITKUB:BTCTHB,261350.0,264528.99,259000.0,261314.01,157.74624496
2020-01-23,BITKUB:BTCTHB,261600.0,262399.99,251428.62,252700.0,195.37887896
2020-01-24,BITKUB:BTCTHB,252700.0,259665.44,251356.01,258328.96,177.65352934
2020-01-25,BITKUB:BTCTHB,258300.0,259316.52,252500.0,253700.18,96.31830431
2020-01-26,BITKUB:BTCTHB,253999.0,258527.0,253350.0,257537.01,96.54048385
2020-01-27,BITKUB:BTCTHB,257979.98,266488.99,257000.01,264900.0,234.8026412
2020-01-28,BITKUB:BTCTHB,264900.0,276000.0,264600.01,271489.99,353.3273891
2020-01-29,BITKUB:BTCTHB,271490.0,285000.0,270301.0,283500.0,366.72917358
2020-01-30,BITKUB:BTCTHB,283500.0,287000.0,280500.0,285600.0,232.11724892
2020-01-31,BITKUB:BTCTHB,285800.0,291232.5,284300.0,285102.0,274.60110058
2020-02-01,BITKUB:BTCTHB,286300.0,290500.0,285000.0,288600.02,144.88584812
2020-02-02,BITKUB:BTCTHB,288800.07,290000.0,285000.29,288603.0,139.84425892
2020-02-03,BITKUB:BTCTHB,288888.0,290500.0,286000.0,286299.0,238.00832353
2020-02-04,BITKUB:BTCTHB,286000.0,287700.0,280008.0,282500.0,272.98893625
2020-02-05,BITKUB:BTCTHB,282500.0,289990.0,280700.01,289990.0,195.19698479
2020-02-06,BITKUB:BTCTHB,289685.0,300000.0,288600.0,298700.0,383.46098837
2020-02-07,BITKUB:BTCTHB,298700.0,304990.0,297450.01,302140.0,228.41809741
2020-02-08,BITKUB:BTCTHB,302140.0,304000.0,300000.0,303680.0,154.38244185
2020-02-09,BITKUB:BTCTHB,303999.0,314999.0,303600.0,311317.0,268.24461862
2020-02-10,BITKUB:BTCTHB,311317.0,315700.0,302000.0,303800.0,281.91108008
2020-02-11,BITKUB:BTCTHB,303800.0,315800.0,301000.0,314000.0,254.43677214
2020-02-12,BITKUB:BTCTHB,313310.01,320000.0,311562.4,317500.0,349.46104985
2020-02-13,BITKUB:BTCTHB,317400.0,324000.0,313000.02,315505.0,405.77837411
2020-02-14,BITKUB:BTCTHB,315699.99,319400.0,315000.0,317650.13,177.82892973
2020-02-15,BITKUB:BTCTHB,317650.17,319900.0,305555.55,308996.99,229.34361933
2020-02-16,BITKUB:BTCTHB,308996.99,311951.69,300000.0,300993.06,340.94760398
2020-02-17,BITKUB:BTCTHB,300993.06,309500.0,295000.0,301999.0,238.35650488
2020-02-18,BITKUB:BTCTHB,301600.0,308500.0,300100.0,308499.0,190.7567918
2020-02-19,BITKUB:BTCTHB,308499.0,317000.0,308389.0,314001.02,246.37729412
2020-02-20,BITKUB:BTCTHB,314999.99,317306.0,295000.0,301999.9,444.91431962
2020-02-21,BITKUB:BTCTHB,301899.99,307890.0,295700.0,306456.0,159.92611222
2020-02-22,BITKUB:BTCTHB,306456.0,306700.0,302000.0,303000.03,105.4779123
2020-02-23,BITKUB:BTCTHB,303592.5,310700.0,302100.0,308227.5,152.64204956
2020-02-24,BITKUB:BTCTHB,308227.5,312979.0,302000.0,302820.0,228.14549912
2020-02-25,BITKUB:BTCTHB,302820.0,306799.99,297847.0,297939.99,245.50950958
2020-02-26,BITKUB:BTCTHB,297847.0,300000.0,278800.0,282231.99,385.74135789
2020-02-27,BITKUB:BTCTHB,282231.99,290000.0,274000.03,288000.0,364.77962166
2020-02-28,BITKUB:BTCTHB,288499.92,288499.97,270000.0,277136.04,303.01103956
2020-02-29,BITKUB:BTCTHB,276555.0,280199.99,272000.0,275200.0,141.21320603
2020-03-01,BITKUB:BTCTHB,275200.0,278010.0,271900.0,271920.0,128.05380432
2020-03-02,BITKUB:BTCTHB,272400.0,282500.0,271158.3,281800.0,166.29670659
2020-03-03,BITKUB:BTCTHB,281800.0,284000.0,275445.0,275738.0,247.94992944
2020-03-04,BITKUB:BTCTHB,275445.0,280888.0,275001.0,276555.0,125.62382486
2020-03-05,BITKUB:BTCTHB,276555.0,288000.0,275606.81,285498.99,235.45323445
2020-03-06,BITKUB:BTCTHB,286498.0,287899.0,283000.0,285000.5,136.17887125
2020-03-07,BITKUB:BTCTHB,285499.0,287500.0,285000.0,285795.94,85.7026979
2020-03-08,BITKUB:BTCTHB,285100.0,285470.99,262008.0,267284.99,234.77881541
2020-03-09,BITKUB:BTCTHB,267284.98,270000.0,245213.03,249526.34,503.77435743
2020-03-10,BITKUB:BTCTHB,250000.0,261438.35,247918.23,250645.84,252.2372512
2020-03-11,BITKUB:BTCTHB,250645.81,256325.07,248000.0,248499.99,146.20018262
2020-03-12,BITKUB:BTCTHB,248100.0,255097.69,180000.0,201472.52,777.55806847
2020-03-13,BITKUB:BTCTHB,200750.0,224000.0,145000.0,181391.99,1118.83612865
2020-03-14,BITKUB:BTCTHB,181298.0,189999.0,165000.0,177000.01,509.00107571
2020-03-15,BITKUB:BTCTHB,177000.0,182310.0,169177.5,173600.01,365.60150979
2020-03-16,BITKUB:BTCTHB,173600.02,190000.0,157001.02,165315.01,711.88512447
2020-03-17,BITKUB:BTCTHB,166800.0,178000.0,159000.0,175357.5,479.30303721
2020-03-18,BITKUB:BTCTHB,175357.5,178500.0,169250.0,173039.99,451.86503403
2020-03-19,BITKUB:BTCTHB,173000.0,208001.0,171510.0,201622.5,706.34624029
2020-03-20,BITKUB:BTCTHB,201622.5,230000.0,200000.0,211779.0,950.18435378
2020-03-21,BITKUB:BTCTHB,211779.0,218100.0,198000.0,204686.0,585.99713523
2020-03-22,BITKUB:BTCTHB,205300.0,211886.99,200010.02,203167.0,317.15935242
2020-03-23,BITKUB:BTCTHB,203844.85,217000.0,195000.0,212009.0,623.06924959
2020-03-24,BITKUB:BTCTHB,212009.0,224500.0,207500.01,219200.0,708.79021081
2020-03-25,BITKUB:BTCTHB,219200.0,227890.36,217001.0,220600.0,572.06220353
2020-03-26,BITKUB:BTCTHB,220610.01,224500.0,219000.0,220935.0,322.69661952
2020-03-27,BITKUB:BTCTHB,220142.51,225475.0,219990.0,220990.62,425.45293097
2020-03-28,BITKUB:BTCTHB,221498.0,222800.0,205500.0,209999.99,476.2417118
2020-03-29,BITKUB:BTCTHB,209700.0,212400.0,204084.01,204999.99,267.90772775
2020-03-30,BITKUB:BTCTHB,205000.0,213499.96,197000.0,211416.97,434.56616284
2020-03-31,BITKUB:BTCTHB,211416.97,216400.0,209150.1,213399.99,419.41349709
2020-04-01,BITKUB:BTCTHB,213393.03,214150.0,205850.0,206800.0,295.58361888
2020-04-02,BITKUB:BTCTHB,206799.0,225000.0,205877.04,225000.0,731.84280599
2020-04-03,BITKUB:BTCTHB,225000.0,231298.99,219100.02,223513.39,586.70753327
2020-04-04,BITKUB:BTCTHB,223781.9,227666.0,221000.5,224850.0,243.34930215
2020-04-05,BITKUB:BTCTHB,224900.0,227500.0,223101.0,224210.0,195.73266855
2020-04-06,BITKUB:BTCTHB,224210.0,233499.99,222400.0,232577.05,584.76299932
2020-04-07,BITKUB:BTCTHB,233000.0,244500.0,232500.0,243413.23,596.25024452
2020-04-08,BITKUB:BTCTHB,243000.0,244000.0,235000.0,241600.01,487.06828255
